Stellar Object ID;Galactic Component (1=thin disc, 2=thick disc, 3=halo);Effective Temperature (Kelvin);Age (log10 of age in years);Luminosity (log10 of luminosity in watts);Mass (mass in MSun [mass of sun])
383;1;5247.40797062087;7.754096801951299;32.26636166987361;392.7423699657263
384;1;4464.105476646488;7.0477046598582795;36.90752705670508;298.55874509983806
385;1;5684.789404322449;8.553194726033787;37.40622210242712;255.69461059195007
386;2;5119.909598733366;7.614518604326488;16.868630486669883;168.15184647600177
387;2;9656.489454393846;7.882309306949422;23.02264251737151;723.8987572933632
388;2;9320.97315273793;8.805044746176979;23.22065327545522;572.0055822658741
389;3;4981.692644423311;7.025845236433648;22.01815747684926;952.2320824301162
390;2;6291.440843245636;7.62993636364226;31.55719106617873;786.7805216051207
391;3;8242.768066349556;8.908412880686715;28.769804223895356;761.0366055446945
392;3;3540.9976478479903;8.968509409719667;34.999830224860126;748.4133430163834
393;2;6042.729593082027;8.123139077648428;25.603229293257243;803.5252911396589
394;3;7965.27446311528;8.665695545076847;36.12811050779035;846.306985469787
395;1;6829.673894554543;8.724163922323676;27.691346759220174;80.76341864997678
396;2;8222.845006697858;8.661630575104986;25.36154348241046;940.9059979248553
397;3;6118.620197785458;7.673630624944032;34.47429863451589;686.677192170794
398;3;6352.007485979409;7.9376257293452674;34.319124101112074;424.78971996662875
399;1;4728.70539996757;7.5963528153332005;27.858610242485845;151.4515612850662
400;2;9587.316009322352;8.472577437084434;39.479408381093194;543.1863615791372
401;1;9911.621309410113;7.579414160490858;20.419796172296305;342.520914470062
402;1;5327.509832566564;8.758254138140819;17.668757538960342;394.3579253461452
403;2;6562.3177433923465;8.826477061449962;16.42556357766102;579.1337561160932
404;2;5939.894528761437;7.829027706981655;37.625334608032794;593.480636953129
405;1;5408.1468305984945;8.221674649933055;17.15445994092617;643.2722270607389
406;3;9244.896747764127;8.030212033527802;33.934006629804045;902.5777898140336
407;2;6047.56026363553;8.509424161211129;34.29880841338091;866.4792465620964
408;3;6010.467125324843;7.8799903775277995;28.25106873554516;553.1722775587979
409;3;9019.995672123292;7.518819943589182;18.1787269753294;753.7543227037581
410;3;8040.515161712604;7.624862887619628;39.79966287116294;557.7626189348214
411;1;8100.64002125742;7.648477829158054;25.914524711171843;377.72294841262453
412;2;7739.108027833103;8.22215093061969;31.15775430301921;392.8288099749644
413;3;5749.949398052777;7.590413467572892;27.12445045171116;767.0520012738301
414;1;7959.312448232229;7.771577783351348;28.235258636620998;877.448254691187
415;2;8318.842363446149;8.01761360398455;17.4643965350155;644.5530485283243
416;2;7966.651730360027;7.28668390033923;36.731937422935914;500.535449468944
417;2;6714.91102119722;8.543161434812518;33.27834237977238;105.25696770532839
418;2;4707.496155949803;7.387031005932154;32.21215876165222;688.7562229436915
419;1;4932.110281241496;7.510586331780998;23.92995244570551;545.0846921353623
420;2;7576.169905920378;8.86394873197658;24.12235260443925;91.52651248006515
421;2;5575.8314839712;7.647684985820479;26.416595766320164;98.4849809041812
422;2;5304.03142230359;7.218070572479754;38.170018462988395;859.3208033821419
423;3;5433.719778274891;8.162080106867577;24.13256376507199;279.80886255130827
424;3;5458.078244856348;8.980308329430088;25.64377314471093;942.913749323984
425;3;6237.021425107836;7.957374306105042;21.09042707593078;955.1440337453423
426;3;8250.715344459957;8.901769087563478;25.3217162592314;433.26727653556924
427;1;6090.898768829764;7.233487991684413;37.83556590076561;669.7870976463751
428;1;5515.630957534085;7.427766107522322;31.869189645867014;425.0650643490352
429;1;4368.139714674078;8.82112412447555;20.21282109133199;166.3304074745074
430;2;5552.626919001947;8.883754189560992;30.327683260868618;466.0773931675106
431;1;8774.926884637742;8.354134692832973;15.317960896770128;116.09457250815868
432;2;6016.598075749556;8.99367132620557;29.71021052638576;55.4077203072535
433;1;3839.1686567315664;8.056968712605553;23.82335737393435;285.54319330094177
434;2;8006.402459752195;7.844974124916693;26.386749772850536;556.2477875422434
435;3;8338.111290374678;7.297977803490555;22.399206775851194;640.7476911648712
436;1;7606.54788371044;8.851037825994183;37.72955928807092;106.49847899036567
437;2;6213.936853567528;8.183762921397976;27.206962932342286;189.81483873551244
438;3;6966.05816072619;7.476268489716857;19.042287915894924;887.2056777966192
439;3;5913.176230685305;8.979929971298251;39.40763948497826;917.8392127443603
440;3;4099.9156646458705;8.096398671178797;39.62198713796279;419.28850022060055
441;3;9127.172887609602;7.67296316541746;15.886456806388319;952.1726203889427
442;2;5262.807403453291;7.488945274086445;26.078470864674106;809.7049830230096
443;3;5489.899433597766;7.130876092304507;18.750488639857885;65.33099960906206
444;2;6399.596870085748;7.671710105746988;38.1405998416047;263.43319303770306
445;2;7374.018787040874;8.25222144320206;30.814483266619;674.8850701466848
446;2;8740.851183559316;8.491921284411138;18.38981324052603;338.6189464116351
447;3;8218.411657661578;7.278444939012195;21.10731980261396;338.4870830818742
448;1;6803.669820734003;7.322153222832093;17.162268741848518;658.8447602027848
449;1;5439.983442859802;7.40575254043636;15.49073817160106;254.7769896282629
450;2;8675.123957443484;8.420289377046991;26.43828566636753;410.24654521554794
451;3;3702.48041869418;8.1621549082804;35.362721226861595;448.75399236587447
452;1;5018.254481480814;8.455281592496348;16.49129365107962;293.1157279776003
453;3;7349.424609127259;7.420481332441138;30.209225746515983;161.31481110542438
454;1;5064.910528293636;8.617336037154345;25.54256089454674;600.4855286750585
455;3;9315.789861822737;7.640681254877547;36.808678678850754;727.9038643732711
456;1;7681.949547633616;7.46840267756655;28.34520766572684;820.4917492888623
457;1;4494.994576009554;8.778786661471504;35.57177836271107;358.86606899003954
458;3;8028.7739503065995;7.465249303078165;28.55380013168162;689.7645808471817
459;3;7726.679413560644;8.519650312876914;35.41196370007539;473.7621141385563
460;2;5495.034019972567;7.472820315410784;37.8960500346639;366.84729955220183
461;2;3681.311982809543;8.726894377228486;33.64844490656135;579.9158402726235
462;3;3514.035392741694;7.235793915210875;34.71967701032355;88.7273772554252
463;3;6744.154809699026;7.184428219589579;32.042712954015784;190.03277380477581
464;1;5183.36177917915;8.546984598729084;22.83773568874892;773.1895363897588
465;2;7445.000921528035;7.27358798901577;17.286879713005206;656.0344227444373
466;3;7824.534102297847;8.683302660939532;20.060215312416958;628.9508883070721
467;2;9153.862159512915;8.728337227215107;23.798327301133668;883.6175374839376
468;1;4988.2680515476895;7.899085991593475;32.589982584081966;843.3494007820195
469;3;4620.230036354501;7.087885410791662;25.827810130184574;145.26117542942046
470;1;4817.528745015845;8.375206896315728;32.45863302190544;471.2811660430064
471;2;8229.361580813618;7.679553690526417;24.079565630889057;252.31807474000115
472;2;8053.690699535959;7.229709084302043;31.24846575843532;358.2687923274915
473;3;6018.446104648583;7.113162960880077;28.516290255147986;722.3775363687085
474;1;8605.146173552843;8.021088883086152;19.29200978322129;356.99754020676687
475;3;3736.5836184110085;7.556368541302771;36.491403350252575;370.4784481800364
476;3;5330.422252326672;7.1245809222770795;38.344911020987176;902.6712798190604
477;2;7003.747589080828;8.533001370547634;34.89367818448525;170.85669131647114
478;3;5595.943553560897;7.549546081662484;33.45281978051675;979.6936261710464
479;2;7165.650844427013;7.550879839487985;32.807527244808696;555.3662625046036
480;1;6294.618971137054;7.061676269259216;15.134067709262622;646.0700472948802
481;3;5635.695559401065;8.679669650014233;36.465180492945734;120.34266336228961
482;3;6514.165809907929;7.528595684190897;35.85022330346189;706.6840823847518
483;1;9199.536586484268;7.070145665704329;38.564078896605906;337.0608147988642
484;3;4609.528977434187;7.077816633240031;18.68252099872482;633.3546640296909
485;1;9798.415971208608;7.109372415744288;31.31083798309973;298.59795398779244
486;3;7896.888087278258;8.964902320710994;18.477267839733685;332.7057965026642
487;2;6469.013678302532;7.441418110430295;28.76912415241605;27.864010565401877
488;1;9401.2343567047;7.137146207477822;39.82650786096;989.8132132443889
489;2;4732.330831543045;7.478330204280967;36.167372481593915;222.8832339849158
490;1;7457.284784406189;8.752965159818228;15.27037543834378;19.98977393369207
491;1;3621.443065646364;7.5467537747542215;34.67534740361867;533.3741742734356
492;3;7766.344315056551;8.211213817153192;19.668116629069083;842.7810183020885
493;1;6285.037364245116;7.308657398451301;35.1955693887104;984.6123512138308
494;3;6502.123511561173;8.346893164242521;36.4751470426192;761.661817677529
495;3;8934.170577613466;7.556576610096814;18.59450180621171;700.4968455994547
496;1;8551.360360966703;8.27040581713112;15.065911156239231;317.6399757364027
497;1;4972.194827328387;8.844778485689524;37.52429581256044;413.9082536729145
498;3;4001.606205018115;7.848046987665007;22.73856410715253;791.0978507324625
499;1;8360.095819152944;7.64702859759083;20.36489032532355;236.5275640517622
500;3;9917.62471117963;7.262224312238355;35.880538128270274;179.30935348873118
501;2;8410.922998772769;7.99750377698923;16.884748249570578;612.4044529672584
502;2;9629.24255316075;8.943026869189842;34.5860311145274;333.31730514905337
503;2;6882.764844994221;8.130574922601602;30.604203490968587;687.6209394598739
504;3;7150.976918070374;7.110750721764912;27.492310205135713;610.0543426161018
505;1;7459.618047464818;7.811872583355254;18.35902320081737;771.5104325792219
506;1;9975.750786927401;7.177762005872529;34.37677611085371;484.7500371626584
507;2;8869.62790721357;8.547223007775717;30.55276470161693;599.6054782685942
508;3;7951.4378949191005;8.477433677489804;35.05307126418202;881.6136725147052
509;3;7721.218089134831;8.735842139100141;32.47763276104226;651.3728004179213
510;3;5098.849086162454;8.4417873705107;19.050668873298925;673.4911376616976
511;2;6531.504818443545;7.912313724901384;22.569502047471712;201.67473112574646
512;3;9516.742711233073;7.66110799890992;19.04658804429614;661.5735480483532
513;3;9223.394591973753;7.101029829954992;30.636564202082823;283.20645425813194
514;3;7787.900294568397;7.386931326674605;16.341364607524067;84.1216622532492
515;1;5744.846912924737;7.737604365539144;21.131219862723086;96.89224288107607
516;3;8940.862436683161;8.424417991167937;29.07032830820817;392.9065360927442
517;3;4716.916684924576;7.3892596827794215;26.50692887800051;480.5288961371014
518;2;6335.404591728964;8.077424585029659;16.325800906717998;751.5211208756236
519;2;7016.71002492188;7.779859413259672;21.512795184720567;798.4460410230461
520;1;6936.777573599179;7.4533605233527;18.129205187876583;524.7804837132879
521;3;5285.061251840814;7.378283503395052;34.73394679865039;917.4049646664254
522;1;8951.652059441898;7.213191243366292;31.13484850593325;364.4925437590101
523;2;7151.327911421383;7.253899850851836;22.580833232001414;937.6736562991955
524;1;5705.1089870929345;7.720785123067749;21.90052611308957;351.0678997102595
525;1;8289.21215553764;8.958185848659324;25.632931986563783;597.7830839647258
526;2;5559.697517304075;7.573350441650837;26.163903029152074;874.1680613720613
527;2;4296.2985075188735;7.295134845750915;34.694654392370296;428.9360935803645
528;2;7505.609973994943;7.25616146106966;38.97893693718389;498.77388006313015
529;1;9660.756789049628;8.165646427738112;37.604711399092295;149.3271959875048
530;3;7881.8803015255435;8.34114033364099;32.20453559031552;300.65383581712246
531;2;4716.941164672862;7.411430831132261;34.59698100098721;718.3977083520225
532;1;9525.872894511136;7.71992381846881;22.303355411182412;580.1988164001726
533;2;9272.049004460914;7.049484922322584;22.095589001907058;274.0569862448844
534;2;7608.900261623619;8.967030585626837;26.99820932255229;31.324348415580815
535;3;6342.929884432508;7.563956877627079;34.55914353429568;252.91095114778312
536;1;7105.53632234834;8.164425003289919;31.7873271267173;268.03693432287145
537;2;8172.789414837355;7.292145313252371;36.71942155783866;411.8934727221715
538;3;6035.121106845073;8.21412973083659;25.354542681965615;613.2013860233766
539;1;9437.273103378411;8.093960252471856;32.438390484161694;208.12830125981066
540;1;6858.956253085564;8.57584202316659;22.117829146262743;863.9137555226665
541;3;8321.114530555027;7.101220162293799;19.95448684663494;101.92332740123204
542;2;6456.233462403759;7.1257935173290115;37.135422369551485;761.2648219695686
543;3;7086.650781041917;7.1628896063246685;19.828879930642113;527.5673207780328
544;3;9829.826492304586;7.369390887171948;21.930878854708624;972.995879833154
545;2;4628.734707998994;8.330100522781878;26.68605301087449;737.4023494750829
546;3;6001.256253604246;8.591499405745179;38.76240579634261;971.6514714190633
547;2;9567.430219776423;8.540525541563934;22.154170623104676;915.0207689163482
548;2;8733.69453655506;8.814186091018943;31.752327473519184;889.3709967912897
549;3;4300.707224580528;7.926384435116846;39.262082763107415;120.26639432917389
550;2;4154.907730222026;7.069767768502812;24.28670919286104;555.5307594081291
551;3;5264.834917025974;7.060487848166286;33.904814372563806;953.944866277949
552;2;8423.389386144061;8.900471948490221;30.63266150837022;367.9684581816399
553;3;6527.544569408249;8.803692757483354;25.42937076081277;936.6421342684348
554;2;7051.357937471254;7.183409316331087;22.087297418429127;161.70252581082266
555;3;4193.232645190842;8.188945103688678;21.950761882430896;3.8283350789804453
556;2;6542.964460808473;8.02419275391389;39.99506681460913;562.3234790672497
557;3;9143.909503115769;7.938536048875046;29.043353463068907;933.3528478137658
558;1;6787.253119631083;7.235213844914146;37.47105993077428;675.4717273197402
559;1;7681.382339884775;8.665744454360281;20.038407092492236;91.6333605520207
560;1;3717.614630090776;7.277645804392245;38.040385633151665;514.2083533212577
561;2;4366.092274694375;8.431030955297206;22.389299877002212;366.9967061449492
562;3;8841.78390535347;7.966388006632943;15.145702609158747;404.529788641705
563;2;8492.957517501647;8.3955134457788;25.582402347539446;989.8921571834843
564;2;9016.721054317108;7.419366447601934;21.66332168125169;362.74357897071
565;3;5913.144491654159;7.41977503078713;33.79690104633828;556.225500601502
566;1;7919.682135644562;7.702133116393478;19.10511668354389;761.0111318652636
567;3;9954.893668018543;8.194751680543813;33.49110510408822;566.7703650859684
568;2;7689.800367575232;7.226308460059926;32.07951332665438;699.9320418830976
569;3;6329.157719197112;7.967684440272492;18.641839747587312;221.1135790684107
570;3;8985.198787699432;7.610583071278526;31.5176844675606;603.4529782990026
571;3;8358.073226362605;7.492924396251151;30.90844328998328;915.5146993038858
572;3;9166.878532364804;8.535402313415279;30.404652166965384;174.13952348380798
573;3;5814.023684650229;8.688574611842787;37.54903408195217;117.16571516946996
574;3;4142.4096781750495;8.807532416752327;37.45729597584757;856.1496364838135
575;1;7112.167552348892;8.116409839496573;16.65703086952773;360.8926893286262
576;2;4900.519089801783;7.20393482667445;25.774154137186272;399.50047064721775
577;1;3651.3749136894444;8.521135545083549;28.561482926046835;370.8680120589225
578;1;4366.295716882125;8.72644274375774;30.85103092907631;590.3536997783227
579;1;9167.762642818676;7.033852471418287;27.652419441658477;329.246216043481
580;2;3630.3657293625456;8.398848154460868;19.742273878804365;649.7976095285419
581;2;9911.285775966233;7.599816619739253;35.87100218328123;148.12826132241915
582;1;9379.108335931696;7.310352401453738;15.561737148037228;403.87861845361357
583;1;5872.787051204317;7.8036790166668375;17.3261196314814;788.6105769544839
584;1;5333.331453098704;7.168834270011535;39.716764511596494;74.92535716314835
585;2;8072.354496948841;8.394293030000643;29.009287920122617;659.5124971758111
586;1;8022.680900202516;8.616346077398358;39.54732258355928;807.9161863321107
587;3;6530.566949604727;7.022795005560118;33.02651436833801;504.15852109873566
588;1;4465.624384257121;7.1428588254148515;23.249250547849552;267.385249999402
589;2;6440.501705509475;7.835980132432745;31.56657404481587;208.97915868186683
590;3;6707.297970151575;8.931821027356458;22.0489844706444;518.532191610605
591;1;4349.984922915219;7.9977211746152195;18.778497510996097;47.75820522941119
592;2;3720.3626846203742;8.691084925122928;29.049001537935762;41.00997154502192
593;2;9263.44593966192;7.389896644336329;15.202098773768714;918.8006897572205
594;3;8023.134969866137;7.772725093484116;19.187650808232007;88.86176371401035
595;3;6192.2288017496285;7.016133194332561;37.03609522584708;849.2811115594346
596;3;8205.189916792751;7.0513768841636715;32.702668959520615;757.6504890886691
597;2;4150.928854289282;7.25062181705399;31.37037721565247;340.6631016302461
598;2;5012.6089019499295;8.44647092651735;16.90096147610468;550.7240382884005
599;1;6763.948379877155;8.97850404503819;24.044544981025055;202.83572386683335
600;1;9672.023031382367;7.01950667791235;29.044943920791262;838.9090163165474
601;3;9388.88117348573;8.393232723323877;34.53467637623386;365.2675686064241
602;2;5559.0761109553005;7.439162049336276;25.178927263351998;833.729892809597
603;1;4810.62085609052;7.01906706294392;21.052282321418218;897.1073647966233
604;1;4251.958000364663;8.909421510803043;20.463054951591985;806.5972740597505
605;3;8386.53053761835;8.767418827164486;35.291737816875994;574.527978673538
606;2;9893.20870817955;7.365011013083917;28.74140264492868;280.4252232336537
607;2;3925.962658754451;7.916278143028415;29.796596895304717;326.8999772735188
608;3;7223.998550111703;7.510646408813543;21.06909203606813;449.87847962017696
609;3;3582.7855597023686;7.698347557907329;38.03704881094914;917.0334027333943
610;3;7943.3767299274605;7.518640320277339;33.12890257437999;886.264556485716
611;2;5701.758559444896;7.4374820624927205;25.75406134220981;403.8620289469842
612;3;6662.141704353733;7.06918544744967;16.670710169393512;12.13728966445954
613;1;7290.702124400745;7.025002816624179;16.51067683906555;291.9142210984568
614;1;7658.745054065458;8.148945628903029;31.869234738583057;452.25330649932584
615;2;5798.841964587313;8.637968059666864;30.274707828811195;322.2133955397099
616;3;4125.099399641374;7.560027223044276;29.660479037798414;997.4888271247378
617;1;4955.953736773446;8.25373239212576;23.377597112223025;665.9883871199102
618;2;3574.0954750970354;8.450969878249092;24.64588987879058;901.5854382874545
619;3;7479.8681290248205;7.0970142055361265;29.051343399458272;444.21937497841526
620;2;9060.690824256366;7.258557894942777;37.785312886964675;123.70794154799579
621;1;9690.942770106874;7.131557079033568;27.921152750960736;787.7066836899206
622;1;6454.503851352794;7.415030914263955;37.559904785344386;173.24293693157196
623;1;9326.451492589304;7.877053697150746;24.86324934406728;465.56794891343895
624;3;9607.350755648069;7.779614711033499;28.32565692447543;829.0770281232183
625;1;7314.043404673221;7.1974913052977785;19.088618635944357;423.600183258514
626;3;4524.669683497145;7.309811181215265;31.100717739295792;114.78390178800755
627;1;5577.876069422886;7.300387670492641;23.709871970129868;525.1203062210581
628;2;8360.965957957857;7.329871722765602;38.33353696990244;779.5551087629686
629;1;8562.825677126599;7.176689178566689;27.528518497325557;882.623540467686
630;2;6864.043828696486;8.048390895868563;18.40315256489544;424.0286442946917
631;2;8056.164502868608;7.749359094926453;20.453000573088566;628.7596808476496
632;3;9605.394461793818;7.186363653288661;22.51874334052392;203.8092064702612
633;3;3740.9554427929174;8.744558418372229;35.4418920809774;43.779559820630006
634;2;4221.96222480765;8.523093105727629;26.701743002568925;920.2381832387694
635;2;8370.187943109095;7.427613887199818;17.684350274710255;789.6592759435159
636;1;4562.210708228122;7.828877713123281;19.081336909978408;284.1863313063163
637;2;7357.6331858934855;7.082812982399283;25.40326766189912;40.14459787012375
638;2;5437.452100355899;7.5021516170702505;25.38055550819871;112.12961297020074
639;2;3718.7446152313587;8.139138142500633;37.995722156780104;554.0254376379215
640;1;7661.693849621327;7.217654490830382;17.522642498880593;682.1778771438146
641;3;9276.353145684257;7.70865785603658;26.32022636665314;87.44815834482898
642;3;7802.44627346872;8.421192281724645;19.14223038407112;754.768169828948
643;3;7811.824955725981;8.619738569761227;31.047278576421334;398.57203873937544
644;2;4329.1562596071;7.713948001870062;18.30599127450724;696.7876230986658
645;1;5880.534212272305;8.750314542027873;15.86154597986802;779.3330254220486
646;3;7337.906116353339;8.112306456422997;39.34247800105908;624.6938430738055
647;3;9337.925656902335;7.206848880810434;19.85355434971926;673.5765410848638
648;1;7031.794375031775;7.300714063457701;24.228199515536396;959.4173096995472
649;1;6289.606273823881;7.03942587467284;37.49581974968552;420.75773906559755
650;2;6135.30536740229;7.419106667377073;33.24428876750209;199.73147934716803
651;2;6986.879661364552;7.2732196933515;38.43366690136443;429.2531200025185
652;1;3824.5649649379066;7.75214416076099;18.975654399438387;462.1385785230344
653;1;6298.330806603508;8.489066982497741;26.986166150664808;940.384628522209
654;1;3924.1780279924747;8.03106322760189;39.88378453496052;687.6273819553207
655;2;4217.162079892755;8.808426592128177;16.470189398093687;615.5528204191471
656;2;4472.633290254581;7.320850793736006;19.34088876829954;929.2448305491317
657;3;8330.135743034938;8.922350759212119;36.38915371393528;99.17321228489453
658;3;3543.4052710585242;7.2839771133042985;38.72597947536184;561.5444337429582
659;2;4847.393226534099;8.274349704465042;17.405917517604077;835.1579004108095
660;1;8380.526396340589;8.440945108547396;35.71170921708049;908.375729810267
661;3;8949.058557161952;7.1906301723656;19.477151182774215;350.3737473125835
662;2;6074.379491929205;7.497825053405882;34.798569688378564;491.561306535375
663;2;4856.048997130059;8.72801212361717;16.882610962684687;458.192119979472
664;2;8996.871317660167;7.077456422163955;18.584045671695748;501.5211512303342
665;1;4635.404378106352;8.79323425346869;32.65475556016115;690.6393257491715
666;1;5264.398883316898;8.988556181518788;39.79183958518403;189.30941898221315
667;2;5691.7872797067885;7.045979498128219;28.282298187872236;465.2009311432069
668;2;9347.344531605233;7.8229932839222185;20.384722979110446;982.0627334997905
669;2;8772.505495496967;8.278517782522627;26.13697666325635;282.45058723759894
670;3;9031.022659311328;8.396770830620067;33.317008706671395;161.43162028589416
671;2;6274.6189704009375;8.208288623284744;19.665711352325655;90.7479644625729
672;2;4782.426559000957;7.093346527286092;27.963680730781057;417.0333926804718
673;3;5877.4050871244835;7.907246155774273;27.4107686658753;67.55254443746901
674;3;4518.327769067626;7.133132385741171;39.83257466405283;835.3229432236768
675;3;6561.865616496447;7.142816184706046;15.81308592874568;84.2927250333761
676;3;4093.721170063122;8.110488577597135;21.413944009965164;622.2591446808705
677;2;9351.80682977298;7.312390228157211;23.775722884402548;109.30972316918972
678;1;6707.381095865197;8.603956476569238;24.110769330904077;310.49724976235404
679;2;4513.60077094637;7.445670242961874;16.94471509475968;359.2079393668417
680;3;8004.802890655245;7.420055172144833;36.55634311528107;432.90902793609797
681;1;4013.886161161438;7.916119978351649;18.711202816404533;351.1724670364188
682;3;7654.094211984561;8.815246795988788;39.651907028431495;583.910584154739
683;2;4226.929226394554;8.361187033687605;15.883232457695495;142.4989549983667
684;2;7520.0023779926;8.947991411804843;36.05222648199056;607.3807429260726
685;3;7497.769333771225;8.902718723385528;21.319968158638105;640.9129073751461
686;2;6680.144959879457;8.820205677489149;38.551706741383214;567.4383633381591
687;2;9613.024873950897;8.572996175646754;32.01132149547999;482.08284928210395
688;1;5409.046123700381;7.782389924069526;17.36523175797199;904.1331330104671
689;1;5608.410301708553;8.65215460067132;18.910892389197564;554.2114957178638
690;1;4056.180833446207;7.958345777634731;36.22488862280108;204.13242985396244
691;1;5958.667683059024;8.104173516174761;39.765642065061755;957.4541003106337
692;3;7854.385657355397;8.0836031565119;38.91352561452478;260.2118860170313
693;2;4624.310148381398;7.395922355856958;27.22458418740603;149.7433038621272
694;3;6783.678159835653;7.945344936787979;21.14399238766517;885.1623543943724
695;2;9631.023386898125;7.253039460233008;25.79855481151318;792.933048518551
696;1;8089.877625899331;8.262301702568296;34.742159985111996;157.14303681044083
697;1;6220.609983904624;7.689463559765893;31.309332999511504;53.37278261471068
698;1;5201.839932052038;8.7645472747072;15.029922559302708;868.2556540110561
699;1;7594.143386567564;8.384423907153872;15.4558772316277;119.08087788491862
700;1;9258.749084308269;8.413322535663193;31.50129417133512;244.34181603418446
701;1;7116.5220869745135;7.3286544058855005;19.002679326211663;498.91740288575556
702;1;7089.093465034202;7.849196425432346;23.115790338079265;617.4742171677362
703;2;5595.9548003062;8.982951654417079;37.90795691898738;532.2111601561672
704;3;5409.700592330643;7.598124832362118;24.833374181247247;156.89585354876684
705;1;3599.6150184412263;7.68157453868289;27.604942134836875;415.16179174674863
706;2;5420.711535167424;8.17987989640001;32.61133973174719;746.7076193350035
707;2;9596.488029018983;8.454729895154268;15.618835950249203;576.7485489227844
708;1;6894.602984545267;7.9245267401642305;31.099697791565827;580.0328704285303
709;1;8278.932201985383;7.668209440276715;24.453899322030402;800.0454202123458
710;2;4412.402616412544;7.580112653115456;20.9338143214662;139.09230281250424
711;3;5669.059785577467;7.932037168542073;33.51230424875905;661.0558971157766
712;2;6275.718686033413;8.852885359421519;21.872825990910243;667.289295178254
713;2;4321.258906985357;8.60974480264099;29.581057334168406;650.4829231712645
714;2;8930.27375617301;7.459354794875215;22.577717198039153;193.4691098115708
715;2;5182.344690784177;8.815480953763359;19.527638877409164;241.1150638932381
716;1;7974.00818894816;7.6602174072401965;24.234270070273993;57.94447376002252
717;1;3844.767707072109;8.637219512571946;19.477982152251172;124.480585165702
718;3;4954.477314097012;7.13958264153961;35.76398337832654;242.53965167575655
719;3;8408.41901027047;8.892232981768995;29.990717432307214;256.3255628196691
720;3;7274.17189641034;7.399434907755645;27.62477228673862;777.1753728825934
721;3;5847.319164718965;8.634405249098933;39.62586849268247;893.0065668071851
722;1;9362.10668544195;7.087166654026218;36.99545641922944;126.08313135580359
723;3;7223.730735991761;7.229328275831215;27.846240874722547;392.92132803756834
724;2;5145.658211555234;7.610525884301051;17.261777207261957;712.9251561829622
725;1;7440.206998840954;8.65516969588294;23.623446192634024;524.5656990380501
726;1;7851.45273908406;8.29781629515207;32.403855968863866;455.19788981407584
727;3;8519.290395836526;7.1268584018362375;36.21114479763627;559.4377552744774
728;3;9351.468579023209;7.01384828890014;18.87791987031924;159.07325086455043
729;1;6664.2407373022015;8.045891816430943;38.10528754246016;780.5272188239218
730;1;5220.710459856181;7.725215798363038;26.425999848234717;109.24401152785967
731;3;8438.355412200224;8.405926800071938;15.811260768920727;304.7968916176468
732;1;5822.7362120661455;7.092599633730643;23.537786921664342;553.4738700189954
733;2;5284.16935731962;8.93138442649499;15.766125318831753;70.50256816867486
734;1;4116.335327216033;7.2355606407110065;30.62527327587521;215.86119753397818
735;3;5742.090189157845;8.569989937965977;23.867085194844478;682.7661286511792
736;2;8934.055845367755;7.636470375214198;22.480018145680425;963.5307907883433
737;3;6278.716131044756;8.217121714299768;17.927461873141745;649.8119391042309
738;3;9701.25342460709;8.52166336939891;35.588385765933225;154.7636940622246
739;1;4329.055728642711;7.843608229401999;37.302571562632835;726.3609618982763
740;1;7489.600633704279;8.405715985992215;18.62410103269852;772.2582269102172
741;1;9538.151864627172;8.393263252463115;16.87858659215355;622.9631241469475
742;2;7743.618709477958;8.590776575663535;20.490650837519432;522.910153611995
743;3;9190.03250114546;7.364615620445956;32.87367310987261;666.1946156239906
744;2;5264.710466051997;7.9113316937902045;33.62759574790111;105.67665877592131
745;2;4540.647858654591;8.260215275204729;31.83310319840902;85.3794822098251
746;2;5422.506403752272;8.903708134376021;24.42610918132615;519.0066297900295
747;3;8737.830122021554;8.484554439238803;15.042750134530376;595.123702504517
748;1;7020.748189952424;8.13794590127612;19.952485149498155;752.3451686249011
749;1;7041.001653974892;7.047781022733568;24.838125909707074;696.6125262248469
750;3;5395.693904802564;7.611155326318542;34.684451339398365;420.1988485233496
751;2;5070.114066710826;7.721659759538017;19.019959909683482;431.9082816288721
752;1;7037.279706588555;7.078765335672962;28.810476222027656;345.2843109079805
753;1;5750.579369901683;7.188899280551624;26.3156212697885;466.6351443512436
754;2;8045.402494055676;8.30699244687402;32.99317156933856;46.25991434493406
755;1;7272.870920988718;7.518211184187383;25.73316392075028;867.7500212771029
756;3;5883.804954276182;8.963231833365835;31.596357868828758;127.02316423982744
757;1;3553.7529755888286;8.473438903384729;22.62137237925714;86.04331943892937
758;3;6728.610880057922;8.443749301068845;21.046835336071208;623.131915853349
759;2;3816.143553175131;8.488237988604652;33.08508231314162;698.9983683937985
760;2;9080.800350413503;8.21110334325744;38.033835898912535;88.99213384928191
761;3;4257.581057174586;8.244515654698118;16.952951009936392;434.2775657699818
762;1;3598.9122432752874;8.682952931598406;23.991037454620248;906.6969119224714
763;2;3839.1781215662713;8.895213391633787;30.768794496928226;273.3489143062987
764;2;8397.735770363699;8.466774223846961;25.070585452553907;584.6959597740993
765;2;9357.377536619246;7.036436340868541;18.50311717261216;902.4458672044608
766;2;4185.023608911602;8.474812443840905;32.6185810779328;693.6848936375295
767;1;9188.42295387966;7.918254896347452;24.131983069632625;514.7580691382533
